"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"30.09.2016","545,7","540,0","547,2","540,0","3,50K","1,05%"
"29.09.2016","540,0","541,3","545,1","539,6","3,60K","-0,24%"
"28.09.2016","541,3","541,9","547,7","540,1","3,07K","-0,12%"
"27.09.2016","541,9","541,0","546,0","539,4","3,36K","0,17%"
"26.09.2016","541,0","536,0","542,8","535,0","3,19K","0,94%"
"25.09.2016","536,0","538,9","538,9","534,1","1,27K","-0,54%"
"24.09.2016","538,9","538,0","540,0","536,3","1,45K","0,17%"
"23.09.2016","538,0","531,8","538,0","530,0","3,55K","1,17%"
"22.09.2016","531,8","534,0","534,8","529,1","3,75K","-0,41%"
"21.09.2016","534,0","544,3","544,9","520,5","5,50K","-1,90%"
"20.09.2016","544,3","543,8","545,4","542,5","3,74K","0,09%"
"19.09.2016","543,8","545,5","546,2","543,3","2,86K","-0,32%"
"18.09.2016","545,5","543,0","546,0","541,7","2,24K","0,47%"
"17.09.2016","543,0","544,3","544,7","541,6","1,52K","-0,25%"
"16.09.2016","544,3","541,5","545,0","540,0","3,73K","0,52%"
"15.09.2016","541,5","544,0","545,0","540,0","2,98K","-0,46%"
"14.09.2016","544,0","544,6","546,9","542,0","2,65K","-0,11%"
"13.09.2016","544,6","540,6","547,2","540,0","4,11K","0,74%"
"12.09.2016","540,6","539,0","542,8","538,2","2,86K","0,30%"
"11.09.2016","539,0","556,8","562,5","524,9","5,05K","-3,19%"
"10.09.2016","556,8","554,4","557,9","553,8","1,57K","0,43%"
"09.09.2016","554,4","555,9","557,0","548,0","3,24K","-0,26%"
"08.09.2016","555,9","546,8","557,4","544,7","4,76K","1,66%"
"07.09.2016","546,8","543,0","547,0","538,1","2,98K","0,71%"
"06.09.2016","543,0","542,8","547,5","538,8","3,58K","0,04%"
"05.09.2016","542,8","542,4","544,0","536,9","3,72K","0,07%"
"04.09.2016","542,4","530,9","549,0","530,5","4,71K","2,17%"
"03.09.2016","530,9","514,0","535,1","511,4","5,60K","3,28%"
"02.09.2016","514,0","509,9","514,0","507,7","3,09K","0,81%"
"01.09.2016","509,9","512,9","515,0","508,9","3,95K","-0,59%"
"31.08.2016","512,9","516,4","518,1","511,7","2,76K","-0,68%"
"30.08.2016","516,4","511,8","518,5","511,7","3,62K","0,89%"
"29.08.2016","511,8","511,5","516,6","511,0","3,04K","0,07%"
"28.08.2016","511,5","508,5","513,0","507,5","1,64K","0,58%"
"27.08.2016","508,5","516,1","516,5","505,5","2,08K","-1,47%"
"26.08.2016","516,1","510,8","516,5","508,2","3,25K","1,04%"
"25.08.2016","510,8","514,5","515,7","508,0","3,64K","-0,72%"
"24.08.2016","514,5","515,7","517,6","513,0","3,07K","-0,23%"
"23.08.2016","515,7","519,3","519,8","513,6","4,05K","-0,69%"
"22.08.2016","519,3","513,4","521,0","513,4","3,54K","1,14%"
"21.08.2016","513,4","515,0","517,8","511,2","1,47K","-0,31%"
"20.08.2016","515,0","508,8","518,0","507,9","1,92K","1,22%"
"19.08.2016","508,8","506,9","513,7","505,7","3,19K","0,37%"
"18.08.2016","506,9","508,1","511,5","506,0","3,46K","-0,24%"
"17.08.2016","508,1","515,8","517,9","506,2","2,92K","-1,50%"
"16.08.2016","515,8","508,6","521,1","503,0","5,15K","1,42%"
"15.08.2016","508,6","510,7","513,5","501,1","3,94K","-0,41%"
"14.08.2016","510,7","524,9","526,1","502,0","4,15K","-2,71%"
"13.08.2016","524,9","527,4","529,0","522,9","1,55K","-0,46%"
"12.08.2016","527,4","529,2","530,1","521,3","3,82K","-0,36%"
"11.08.2016","529,2","530,0","537,5","527,4","3,79K","-0,14%"
"10.08.2016","530,0","531,0","540,0","521,0","5,45K","-0,19%"
"09.08.2016","531,0","537,0","537,3","528,8","4,70K","-1,11%"
"08.08.2016","537,0","540,0","541,8","534,0","3,33K","-0,56%"
"07.08.2016","540,0","535,0","548,2","530,3","4,37K","0,93%"
"06.08.2016","535,0","522,0","536,1","515,0","4,55K","2,49%"
"05.08.2016","522,0","524,8","526,3","514,8","3,56K","-0,53%"
"04.08.2016","524,8","508,5","529,0","508,0","8,85K","3,20%"
"03.08.2016","508,5","455,5","519,0","455,5","17,16K","11,62%"
"02.08.2016","455,5","533,3","589,3","430,0","23,96K","-14,58%"
"01.08.2016","533,3","554,9","589,3","530,0","7,75K","-3,90%"
"31.07.2016","554,9","584,8","589,3","554,8","5,43K","-5,11%"
"30.07.2016","584,8","587,9","589,3","584,2","1,61K","-0,53%"
"29.07.2016","587,9","590,8","591,9","587,4","2,51K","-0,49%"
"28.07.2016","590,8","592,9","595,0","587,8","3,02K","-0,37%"
"27.07.2016","592,9","593,3","598,1","587,6","5,01K","-0,06%"
"26.07.2016","593,3","593,5","596,4","581,0","5,21K","-0,03%"
"25.07.2016","593,5","603,0","604,7","592,0","4,02K","-1,57%"
"24.07.2016","603,0","601,0","605,5","596,9","2,69K","0,33%"
"23.07.2016","601,0","593,6","603,0","592,0","2,13K","1,24%"
"22.07.2016","593,6","604,0","606,0","590,0","4,65K","-1,72%"
"21.07.2016","604,0","606,0","607,0","598,8","2,72K","-0,33%"
"20.07.2016","606,0","612,0","613,0","600,0","3,84K","-0,97%"
"19.07.2016","612,0","611,0","613,0","607,3","2,38K","0,16%"
"18.07.2016","611,0","614,7","619,9","602,1","4,40K","-0,60%"
"17.07.2016","614,7","603,7","622,7","603,0","5,27K","1,82%"
"16.07.2016","603,7","605,2","606,0","599,4","1,28K","-0,25%"
"15.07.2016","605,2","597,2","606,7","596,0","3,59K","1,33%"
"14.07.2016","597,2","598,1","601,0","590,5","3,48K","-0,15%"
"13.07.2016","598,1","611,0","611,5","595,0","4,06K","-2,11%"
"12.07.2016","611,0","588,9","611,8","585,0","6,78K","3,76%"
"11.07.2016","588,9","590,0","597,0","584,1","3,92K","-0,19%"
"10.07.2016","590,0","595,5","595,5","583,0","1,90K","-0,92%"
"09.07.2016","595,5","607,8","610,0","562,5","6,93K","-2,03%"
"08.07.2016","607,8","581,3","609,8","576,5","5,73K","4,55%"
"07.07.2016","581,3","613,8","618,5","553,8","13,14K","-5,29%"
"06.07.2016","613,8","608,5","620,5","606,8","5,27K","0,86%"
"05.07.2016","608,5","612,1","617,2","600,0","6,65K","-0,58%"
"04.07.2016","612,1","599,3","614,9","583,3","7,02K","2,13%"
"03.07.2016","599,3","630,9","634,0","581,8","7,41K","-5,00%"
"02.07.2016","630,9","608,8","632,0","606,0","6,27K","3,62%"
"01.07.2016","608,8","607,4","620,0","602,0","7,97K","0,23%"
"30.06.2016","607,4","575,1","614,0","573,0","9,80K","5,62%"
"29.06.2016","575,1","587,0","588,8","555,6","9,80K","-2,02%"
"28.06.2016","587,0","592,2","605,0","579,2","6,65K","-0,89%"
"27.06.2016","592,2","575,5","602,8","568,1","6,68K","2,91%"
"26.06.2016","575,5","608,3","610,0","556,0","7,05K","-5,39%"
"25.06.2016","608,3","606,0","628,0","584,0","7,96K","0,37%"
"24.06.2016","606,0","554,0","645,2","551,5","22,24K","9,39%"
"23.06.2016","554,0","528,4","565,5","490,3","24,03K","4,83%"
"22.06.2016","528,4","598,0","605,5","523,5","17,91K","-11,64%"
"21.06.2016","598,0","649,0","655,0","561,7","25,75K","-7,86%"
"20.06.2016","649,0","676,5","679,0","622,6","12,28K","-4,07%"
"19.06.2016","676,5","672,1","683,1","660,0","5,87K","0,65%"
"18.06.2016","672,1","663,3","694,3","643,4","12,28K","1,34%"
"17.06.2016","663,3","683,0","690,3","624,9","19,12K","-2,89%"
"16.06.2016","683,0","616,7","696,3","615,0","19,27K","10,75%"
"15.06.2016","616,7","612,4","619,9","598,2","7,24K","0,71%"
"14.06.2016","612,4","623,0","624,5","587,3","11,97K","-1,70%"
"13.06.2016","623,0","592,0","634,9","580,4","19,28K","5,22%"
"12.06.2016","592,0","529,3","610,0","529,1","20,12K","11,85%"
"11.06.2016","529,3","515,8","531,8","515,6","5,10K","2,63%"
"10.06.2016","515,8","509,8","516,7","508,5","4,83K","1,18%"
"09.06.2016","509,8","509,8","512,9","505,0","5,09K","-0,02%"
"08.06.2016","509,8","508,5","512,6","503,0","5,89K","0,27%"
"07.06.2016","508,5","514,2","520,0","490,0","9,90K","-1,12%"
"06.06.2016","514,2","506,1","518,1","505,4","7,38K","1,60%"
"05.06.2016","506,1","504,6","515,4","500,0","5,37K","0,29%"
"04.06.2016","504,6","500,5","520,8","493,8","9,68K","0,84%"
"03.06.2016","500,5","482,5","508,7","481,3","11,96K","3,73%"
"02.06.2016","482,5","480,9","484,9","474,7","6,71K","0,32%"
"01.06.2016","480,9","477,5","485,5","469,2","7,15K","0,70%"
"31.05.2016","477,5","475,0","488,8","464,0","10,83K","0,54%"
"30.05.2016","475,0","465,2","487,0","463,5","6,78K","2,11%"
"29.05.2016","465,2","471,5","497,7","452,4","12,07K","-1,33%"
"28.05.2016","471,5","423,0","484,5","421,0","13,63K","11,46%"
"27.05.2016","423,0","403,7","428,3","403,7","11,96K","4,77%"
"26.05.2016","403,7","402,1","405,0","399,0","5,66K","0,42%"
"25.05.2016","402,1","399,0","403,4","398,2","4,89K","0,77%"
"24.05.2016","399,0","394,5","400,4","390,5","6,24K","1,13%"
"23.05.2016","394,5","391,3","396,0","387,6","6,76K","0,83%"
"22.05.2016","391,3","395,2","396,0","390,0","4,70K","-0,99%"
"21.05.2016","395,2","395,3","397,0","394,2","2,55K","-0,02%"
"20.05.2016","395,3","393,1","398,5","388,2","7,01K","0,56%"
"19.05.2016","393,1","403,1","405,0","391,6","8,47K","-2,47%"
"18.05.2016","403,1","402,4","405,6","400,7","6,07K","0,16%"
"17.05.2016","402,4","401,5","403,0","400,0","4,16K","0,23%"
"16.05.2016","401,5","404,8","405,5","399,8","6,02K","-0,82%"
"15.05.2016","404,8","403,0","406,2","401,3","2,31K","0,45%"
"14.05.2016","403,0","403,4","404,6","399,8","3,51K","-0,10%"
"13.05.2016","403,4","400,6","404,7","398,5","5,52K","0,71%"
"12.05.2016","400,6","397,2","402,0","393,8","5,11K","0,85%"
"11.05.2016","397,2","397,0","401,0","395,0","4,51K","0,05%"
"10.05.2016","397,0","406,1","407,0","394,5","6,01K","-2,24%"
"09.05.2016","406,1","402,7","408,0","400,5","6,14K","0,84%"
"08.05.2016","402,7","402,9","405,0","399,9","2,19K","-0,05%"
"07.05.2016","402,9","404,5","405,7","401,6","2,17K","-0,39%"
"06.05.2016","404,5","393,9","405,9","392,2","6,24K","2,70%"
"05.05.2016","393,9","390,2","394,5","389,7","4,09K","0,94%"
"04.05.2016","390,2","393,0","393,8","387,3","4,35K","-0,70%"
"03.05.2016","393,0","387,0","394,0","384,1","3,91K","1,55%"
"02.05.2016","387,0","395,0","396,0","382,0","7,17K","-2,04%"
"01.05.2016","395,0","390,7","397,3","390,7","1,87K","1,10%"
"30.04.2016","390,7","399,1","400,0","390,3","4,44K","-2,09%"
"29.04.2016","399,1","397,6","400,0","393,0","4,22K","0,36%"
"28.04.2016","397,6","396,3","398,0","384,3","8,12K","0,33%"
"27.04.2016","396,3","415,1","415,3","393,5","6,97K","-4,53%"
"26.04.2016","415,1","412,2","417,2","408,9","5,49K","0,71%"
"25.04.2016","412,2","408,7","416,9","402,2","5,70K","0,86%"
"24.04.2016","408,7","401,0","410,8","398,5","5,18K","1,92%"
"23.04.2016","401,0","397,6","402,9","395,1","2,74K","0,87%"
"22.04.2016","397,6","398,2","399,5","392,7","3,70K","-0,17%"
"21.04.2016","398,2","390,1","399,9","388,1","5,58K","2,07%"
"20.04.2016","390,1","383,7","393,0","382,5","6,21K","1,68%"
"19.04.2016","383,7","378,2","384,7","376,5","4,42K","1,46%"
"18.04.2016","378,2","378,0","380,9","377,0","3,93K","0,05%"
"17.04.2016","378,0","381,6","381,9","375,3","2,75K","-0,94%"
"16.04.2016","381,6","381,0","384,3","379,4","2,54K","0,14%"
"15.04.2016","381,0","377,7","381,9","376,8","5,14K","0,87%"
"14.04.2016","377,7","375,5","378,0","374,9","3,83K","0,59%"
"13.04.2016","375,5","374,2","377,0","372,4","7,19K","0,36%"
"12.04.2016","374,2","370,7","375,9","370,5","5,55K","0,94%"
"11.04.2016","370,7","368,8","371,4","368,4","5,21K","0,52%"
"10.04.2016","368,8","367,8","372,0","366,8","3,98K","0,27%"
"09.04.2016","367,8","368,7","369,0","364,3","3,36K","-0,25%"
"08.04.2016","368,7","370,7","374,5","366,7","5,48K","-0,54%"
"07.04.2016","370,7","371,0","373,0","367,4","5,43K","-0,07%"
"06.04.2016","371,0","373,0","374,0","370,3","5,91K","-0,53%"
"05.04.2016","373,0","369,6","373,0","368,3","5,36K","0,91%"
"04.04.2016","369,6","369,9","371,0","366,3","5,76K","-0,08%"
"03.04.2016","369,9","370,0","371,0","367,5","2,23K","-0,02%"
"02.04.2016","370,0","367,7","372,2","366,9","2,93K","0,62%"
"01.04.2016","367,7","367,4","369,5","365,6","3,61K","0,08%"
"31.03.2016","367,4","364,8","369,9","364,0","8,32K","0,72%"
"30.03.2016","364,8","369,5","369,5","362,0","5,74K","-1,26%"
"29.03.2016","369,5","377,5","379,8","364,0","5,81K","-2,13%"
"28.03.2016","377,5","381,9","383,0","376,0","5,45K","-1,16%"
"27.03.2016","381,9","373,9","386,0","373,0","4,21K","2,15%"
"26.03.2016","373,9","373,5","375,5","372,5","3,70K","0,11%"
"25.03.2016","373,5","372,2","374,2","370,3","4,01K","0,33%"
"24.03.2016","372,2","372,1","375,0","370,5","6,45K","0,04%"
"23.03.2016","372,1","371,0","374,3","369,8","4,99K","0,29%"
"22.03.2016","371,0","367,0","372,9","366,0","5,74K","1,09%"
"21.03.2016","367,0","366,3","367,3","361,6","5,54K","0,20%"
"20.03.2016","366,3","364,6","367,8","363,4","3,47K","0,46%"
"19.03.2016","364,6","364,5","365,5","359,6","4,71K","0,02%"
"18.03.2016","364,5","371,4","372,8","359,0","10,56K","-1,86%"
"17.03.2016","371,4","372,4","375,0","370,1","8,41K","-0,26%"
"16.03.2016","372,4","373,8","376,0","371,3","7,38K","-0,37%"
"15.03.2016","373,8","373,8","376,0","371,9","8,00K","0,00%"
"14.03.2016","373,8","367,6","374,0","366,7","8,10K","1,69%"
"13.03.2016","367,6","366,5","372,0","365,8","5,49K","0,30%"
"12.03.2016","366,5","375,4","378,0","363,2","8,25K","-2,38%"
"11.03.2016","375,4","373,0","381,5","371,6","6,50K","0,66%"
"10.03.2016","373,0","373,9","381,0","371,4","8,48K","-0,24%"
"09.03.2016","373,9","373,3","376,0","371,1","6,53K","0,16%"
"08.03.2016","373,3","375,3","376,0","369,7","7,00K","-0,54%"
"07.03.2016","375,3","365,6","375,8","363,4","9,39K","2,64%"
"06.03.2016","365,6","359,5","371,9","354,0","8,31K","1,70%"
"05.03.2016","359,5","371,2","371,8","352,8","13,57K","-3,15%"
"04.03.2016","371,2","383,9","387,5","369,5","9,19K","-3,29%"
"03.03.2016","383,9","389,9","390,7","381,0","11,16K","-1,56%"
"02.03.2016","389,9","396,0","398,0","389,2","6,02K","-1,55%"
"01.03.2016","396,0","397,1","399,8","391,8","5,87K","-0,27%"
"29.02.2016","397,1","392,0","400,0","388,9","5,15K","1,31%"
"28.02.2016","392,0","393,0","395,4","383,1","3,89K","-0,25%"
"27.02.2016","393,0","390,9","397,5","390,9","4,04K","0,54%"
"26.02.2016","390,9","383,5","391,0","378,8","5,66K","1,94%"
"25.02.2016","383,5","383,1","388,0","378,1","5,52K","0,09%"
"24.02.2016","383,1","380,8","385,0","373,1","5,89K","0,61%"
"23.02.2016","380,8","392,4","395,6","376,6","8,23K","-2,96%"
"22.02.2016","392,4","390,3","395,0","377,1","9,49K","0,54%"
"21.02.2016","390,3","395,3","400,0","380,0","11,17K","-1,26%"
"20.02.2016","395,3","375,7","397,9","375,0","8,32K","5,20%"
"19.02.2016","375,7","379,0","379,7","371,7","4,89K","-0,86%"
"18.02.2016","379,0","372,9","382,6","370,5","7,05K","1,63%"
"17.02.2016","372,9","363,5","377,5","362,2","8,35K","2,58%"
"16.02.2016","363,5","357,5","367,2","355,5","6,40K","1,69%"
"15.02.2016","357,5","359,1","364,5","352,1","6,86K","-0,45%"
"14.02.2016","359,1","344,1","360,4","343,9","7,48K","4,34%"
"13.02.2016","344,1","339,1","347,0","338,3","6,04K","1,48%"
"12.02.2016","339,1","333,0","339,9","332,0","7,70K","1,84%"
"11.02.2016","333,0","336,7","340,6","327,5","9,19K","-1,11%"
"10.02.2016","336,7","333,3","343,3","330,8","9,75K","1,03%"
"09.02.2016","333,3","332,2","336,5","330,5","6,66K","0,33%"
"08.02.2016","332,2","335,0","340,0","330,0","5,22K","-0,84%"
"07.02.2016","335,0","337,3","341,8","332,8","4,02K","-0,68%"
"06.02.2016","337,3","346,5","346,7","330,2","4,69K","-2,65%"
"05.02.2016","346,5","349,6","350,0","343,2","5,24K","-0,90%"
"04.02.2016","349,6","333,0","351,0","333,0","6,88K","4,99%"
"03.02.2016","333,0","343,0","343,6","332,9","5,20K","-2,92%"
"02.02.2016","343,0","342,4","345,0","339,9","4,48K","0,18%"
"01.02.2016","342,4","343,7","350,0","340,4","5,33K","-0,39%"
"31.01.2016","343,7","350,0","351,7","342,1","2,23K","-1,80%"
"30.01.2016","350,0","351,0","352,0","347,3","2,07K","-0,27%"
"29.01.2016","351,0","349,5","357,0","334,0","8,12K","0,42%"
"28.01.2016","349,5","364,7","365,0","346,3","6,20K","-4,15%"
"27.01.2016","364,7","365,4","367,0","362,0","3,74K","-0,19%"
"26.01.2016","365,4","363,8","369,6","361,3","3,99K","0,42%"
"25.01.2016","363,8","373,7","375,0","359,0","7,00K","-2,63%"
"24.01.2016","373,7","359,9","376,7","356,6","6,48K","3,83%"
"23.01.2016","359,9","356,5","367,3","353,7","7,33K","0,95%"
"22.01.2016","356,5","379,3","379,6","347,2","10,07K","-6,01%"
"21.01.2016","379,3","382,1","390,1","373,0","8,80K","-0,74%"
"20.01.2016","382,1","350,4","393,3","345,0","14,71K","9,06%"
"19.01.2016","350,4","356,3","358,3","347,0","4,75K","-1,66%"
"18.01.2016","356,3","353,4","358,5","344,6","6,22K","0,82%"
"17.01.2016","353,4","356,8","361,9","350,0","6,04K","-0,95%"
"16.01.2016","356,8","344,0","358,1","324,5","17,57K","3,72%"
"15.01.2016","344,0","397,3","399,0","335,2","20,33K","-13,40%"
"14.01.2016","397,3","399,8","401,0","392,5","3,95K","-0,63%"
"13.01.2016","399,8","412,8","412,9","389,7","8,16K","-3,14%"
"12.01.2016","412,8","415,4","415,5","411,0","3,99K","-0,65%"
"11.01.2016","415,4","412,0","415,5","408,4","4,41K","0,83%"
"10.01.2016","412,0","413,2","413,2","404,3","3,11K","-0,30%"
"09.01.2016","413,2","417,1","418,0","409,5","2,70K","-0,92%"
"08.01.2016","417,1","419,6","426,0","411,1","6,58K","-0,61%"
"07.01.2016","419,6","401,0","420,0","399,0","9,73K","4,65%"
"06.01.2016","401,0","401,7","402,6","397,1","2,99K","-0,18%"
"05.01.2016","401,7","400,0","404,0","399,0","4,46K","0,42%"
"04.01.2016","400,0","395,1","402,8","393,7","4,51K","1,24%"
"03.01.2016","395,1","399,4","399,4","389,1","3,71K","-1,08%"
"02.01.2016","399,4","400,0","401,3","396,1","2,16K","-0,14%"
"01.01.2016","400,0","396,3","402,0","394,0","2,79K","0,94%"
